YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2005,"McFarlin, Ivan",PF,77.50,228.6,26.8,NA,81.00,105.5,NA,NA,26.5,32.0,10.64,NA,3.27,10,104.5%,NA,132.0,137.5
2005,"Mendez, Juan",PF-SF,77.25,231.4,27.3,NA,84.00,106.5,NA,NA,29.0,33.0,11.70,NA,3.24,14,108.7%,NA,135.5,139.5
2005,"Miles, Aaron",PG,72.00,174.6,23.7,NA,75.50,94.0,NA,NA,32.0,37.5,10.69,NA,3.22,7,104.9%,NA,126.0,131.5
2005,"Myles, Ellis",PF,78.00,255.2,29.5,NA,81.75,105.5,NA,NA,26.0,28.5,12.80,NA,3.42,15,104.8%,NA,131.5,134.0
2005,"O'Bannon, Larry",SG,75.00,196.0,24.5,NA,78.00,99.5,NA,NA,31.5,36.5,11.44,NA,3.18,17,104.0%,NA,131.0,136.0
2005,"Pasalic, Drago",SF-PF,81.50,238.8,25.3,NA,83.75,108.5,NA,NA,25.0,30.5,12.12,NA,3.48,11,102.8%,NA,133.5,139.0
2005,"Paul, Chris",PG,71.75,178.0,24.3,NA,76.25,93.0,NA,NA,32.0,38.0,11.09,NA,3.22,10,106.3%,NA,125.0,131.0
2005,"Pittsnogle, Kevin",PF,81.25,259.2,27.6,NA,82.50,106.0,NA,NA,NA,NA,NA,NA,NA,NA,101.5%,NA,NA,NA
2005,"Powell, Carlos",SF-PF,77.25,221.8,26.1,NA,82.75,105.0,NA,NA,27.5,34.5,11.54,NA,3.21,12,107.1%,NA,132.5,139.5
2005,"Powell, Roger",SF,76.75,218.6,26.1,NA,83.50,104.0,NA,NA,NA,NA,NA,NA,NA,NA,108.8%,NA,NA,NA
2005,"Price, Ronnie",PG,72.75,184.8,24.5,NA,77.50,96.5,NA,NA,31.5,39.0,10.49,NA,3.29,11,106.5%,NA,128.0,135.5
2005,"Roberson, Anthony",PG,72.75,178.8,23.7,NA,74.75,95.0,NA,NA,31.5,37.0,11.17,NA,3.19,14,102.7%,NA,126.5,132.0
2005,"Rush, Brandon",SG-SF,77.00,211.4,25.1,NA,83.25,104.5,NA,NA,32.5,35.0,11.33,NA,3.31,0,108.1%,NA,137.0,139.5
2005,"Schenscher, Luke",C,83.75,241.6,24.2,NA,89.00,111.5,NA,NA,23.5,26.5,12.40,NA,3.47,1,106.3%,NA,135.0,138.0
2005,"Simien, Wayne",PF,79.25,255.8,28.6,NA,84.00,107.0,NA,NA,27.0,27.5,11.05,NA,3.35,11,106.0%,NA,134.0,134.5
2005,"Simmons, Tre",SG-SF,76.00,194.2,23.6,NA,79.50,102.5,NA,NA,27.0,31.5,10.80,NA,3.18,3,104.6%,NA,129.5,134.0
2005,"Simon, David",C-PF,80.00,258.8,28.4,NA,87.50,108.0,NA,NA,28.0,33.0,11.98,NA,3.44,18,109.4%,NA,136.0,141.0
2005,"Taft, Chris",PF,80.50,261.0,28.3,NA,85.75,109.0,NA,NA,28.5,33.0,11.26,NA,3.27,14,106.5%,NA,137.5,142.0
2005,"Thomas, Chris",PG,71.75,176.2,24.1,NA,75.00,95.0,NA,NA,28.5,34.0,10.84,NA,3.33,14,104.5%,NA,123.5,129.0
2005,"Thomas, Omar",SF-SG,75.25,200.0,24.8,NA,80.00,102.0,NA,NA,25.0,29.5,11.11,NA,3.27,6,106.3%,NA,127.0,131.5
2005,"Thompson, Dijon",SF-SG,78.25,195.8,22.5,NA,81.75,105.5,NA,NA,NA,NA,NA,NA,NA,NA,104.5%,NA,NA,NA
2005,"Turiaf, Ronny",PF,80.00,237.8,26.1,NA,85.50,106.5,NA,NA,30.5,33.0,11.50,NA,3.23,15,106.9%,NA,137.0,139.5
2005,"Villanueva, Charlie",PF-SF,81.00,236.6,25.4,NA,84.25,109.0,NA,NA,26.0,31.0,10.86,NA,3.30,11,104.0%,NA,135.0,140.0
2005,"Warrick, Hakim",PF-SF,79.25,215.0,24.1,NA,86.00,108.0,NA,NA,33.0,38.0,NA,NA,3.22,11,108.5%,NA,141.0,146.0
2005,"Webster, Martell",SF,78.00,229.6,26.5,NA,83.00,106.0,NA,NA,28.0,30.5,11.39,NA,3.39,7,106.4%,NA,134.0,136.5
2005,"Whaley, Robert",PF-C,80.00,269.4,29.6,NA,86.00,108.0,NA,NA,28.5,33.5,12.11,NA,3.25,15,107.5%,NA,136.5,141.5
2005,"Williams, Deron",PG,73.75,202.4,26.2,NA,78.25,98.0,NA,NA,30.0,35.0,10.83,NA,3.25,15,106.1%,NA,128.0,133.0
2005,"Williams, Jawad",SF,79.00,218.0,24.6,NA,85.25,106.5,NA,NA,28.0,34.0,11.39,NA,3.23,15,107.9%,NA,134.5,140.5
2005,"Williams, Marvin",PF-SF,79.00,228.2,25.7,NA,87.50,108.0,NA,NA,29.5,35.0,11.11,NA,3.17,12,110.8%,NA,137.5,143.0
2005,"Wright, Antoine",SF-SG,77.25,202.6,23.9,NA,80.75,104.5,NA,NA,26.5,29.5,11.45,NA,3.41,12,104.5%,NA,131.0,134.0
2005,"Wright, Bracey",SG-PG,73.25,186.8,24.5,NA,82.00,100.5,NA,NA,30.0,36.0,11.58,NA,3.27,8,111.9%,NA,130.5,136.5
2004,"Allen, Tony",SG,75.50,214.0,26.4,0.067,81.00,102.0,NA,NA,31.5,36.5,10.70,NA,3.19,17,107.3%,NA,133.5,138.5
2004,"Ariza, Trevor",SG-SF,79.00,201.0,22.6,0.080,86.00,107.5,NA,NA,29.5,32.0,11.63,NA,3.29,8,108.9%,NA,137.0,139.5
2004,"Barrett, Andre",PG,68.75,171.0,25.4,0.067,73.00,92.0,NA,NA,29.0,34.5,10.63,NA,3.08,13,106.2%,NA,121.0,126.5
2004,"Bass, Brandon",PF,78.25,246.0,28.2,0.093,86.50,106.5,NA,NA,31.5,33.0,11.61,NA,3.24,18,110.5%,NA,138.0,139.5
2004,"Biedrins, Andris",C,NA,NA,NA,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Bobbitt, Tony",SG,74.75,185.0,23.3,0.073,79.00,100.0,NA,NA,NA,NA,NA,NA,NA,1,105.7%,NA,NA,NA
2004,"Boddicker, Brian",SF-PF,79.50,230.0,25.6,0.112,82.00,105.5,NA,NA,28.0,30.0,10.93,NA,3.25,16,103.1%,NA,133.5,135.5
2004,"Bowers, Tim",PG-SG,72.50,181.0,24.2,0.026,81.00,98.0,NA,NA,37.0,43.5,11.24,NA,3.21,13,111.7%,NA,135.0,141.5
2004,"Brown, Andre",PF-C,80.00,236.0,25.9,0.060,83.00,107.0,NA,NA,32.0,35.5,11.70,NA,3.22,18,103.8%,NA,139.0,142.5
2004,"Burks, Antonio",PG,72.00,191.0,25.9,0.099,78.50,96.5,NA,NA,NA,NA,NA,NA,NA,9,109.0%,NA,NA,NA
2004,"Butler, Jackie",C,80.00,263.0,28.9,0.163,85.50,109.0,NA,NA,23.0,25.0,13.32,NA,3.40,14,106.9%,NA,132.0,134.0
2004,"Capin, Aleksandar",PG,72.00,176.0,23.9,0.093,73.50,94.0,NA,NA,23.0,29.0,11.50,NA,3.27,4,102.1%,NA,117.0,123.0
2004,"Chan, Ales",C,84.00,255.0,25.4,0.148,87.00,113.0,NA,NA,21.0,29.0,12.90,NA,3.62,2,103.6%,NA,134.0,142.0
2004,"Childress, Josh",SG-SF,77.75,196.0,22.8,0.093,83.00,105.0,NA,NA,29.0,36.0,11.95,NA,3.38,11,106.8%,NA,134.0,141.0
2004,"Cummings, TJ",SF,79.50,215.0,23.9,0.067,81.50,106.5,NA,NA,27.0,31.0,11.58,NA,3.12,6,102.5%,NA,133.5,137.5
2004,"Daniels, Erik",SF-PF,78.25,223.0,25.6,0.185,83.00,106.0,NA,NA,31.0,32.0,11.38,NA,3.19,4,106.1%,NA,137.0,138.0
2004,"Deng, Luol",SF,79.00,220.0,24.8,0.067,84.50,108.5,NA,NA,27.5,31.5,11.46,NA,3.34,5,107.0%,NA,136.0,140.0
2004,"Douthit, Marcus",C-PF,81.50,223.0,23.6,0.137,88.00,111.5,NA,NA,25.5,31.5,11.64,NA,3.34,1,108.0%,NA,137.0,143.0
2004,"Duhon, Chris",PG,72.00,193.0,26.2,0.067,78.50,98.0,NA,NA,31.5,35.0,10.45,NA,3.14,7,109.0%,NA,129.5,133.0
2004,"Edwards, John",C,83.25,264.0,26.8,0.141,88.50,113.0,NA,NA,NA,NA,NA,NA,NA,15,106.3%,NA,NA,NA
2004,"Emmett, Andre",SG-SF,75.50,216.0,26.6,0.067,81.00,100.0,NA,NA,NA,NA,NA,NA,NA,NA,107.3%,NA,NA,NA
2004,"Farmer, Desmon",SG,76.50,214.0,25.7,0.053,80.50,103.0,NA,NA,24.0,31.0,10.89,NA,3.20,12,105.2%,NA,127.0,134.0
2004,"Flores, Luis",PG-SG,72.50,202.0,27.0,0.060,79.50,98.5,NA,NA,29.0,32.0,10.97,NA,3.10,15,109.7%,NA,127.5,130.5
2004,"Freije, Matt",SF-PF,80.25,234.0,25.5,0.108,85.00,108.5,NA,NA,29.5,31.0,11.15,NA,3.25,13,105.9%,NA,138.0,139.5
2004,"Garnett, Chris",C-PF,80.25,260.0,28.4,0.148,85.00,108.0,NA,NA,27.0,31.5,11.75,NA,3.36,22,105.9%,NA,135.0,139.5
2004,"Gomes, Ryan",SF-PF,78.50,248.0,28.3,NA,86.00,106.5,NA,NA,26.5,30.5,12.49,NA,3.24,9,109.6%,NA,133.0,137.0
2004,"Gordon, Ben",PG-SG,73.00,192.0,25.3,0.053,80.50,99.0,NA,NA,31.5,37.5,11.28,NA,3.19,12,110.3%,NA,130.5,136.5
2004,"Harris, Devin",PG,73.75,170.0,22.0,0.053,79.50,98.5,NA,NA,30.5,37.0,11.03,NA,3.19,5,107.8%,NA,129.0,135.5
2004,"Howard, Dwight",PF-C,81.00,240.0,25.7,0.105,88.50,111.5,NA,NA,30.5,35.5,11.21,NA,3.14,7,109.3%,NA,142.0,147.0
2004,"Howell, Rolando",PF,79.50,229.0,25.5,0.117,84.50,107.0,NA,NA,28.5,34.5,11.91,NA,3.28,NA,106.3%,NA,135.5,141.5
2004,"Humphries, Kris",PF,80.25,238.0,26.0,0.067,84.50,106.5,NA,NA,29.5,36.0,11.33,NA,3.20,22,105.3%,NA,136.0,142.5
2004,"Iguodala, Andre",SG-SF,77.75,217.0,25.2,0.067,83.00,105.5,NA,NA,30.5,34.5,11.17,NA,3.18,4,106.8%,NA,136.0,140.0
2004,"Iti, Martin",C-PF,80.50,233.0,25.3,0.105,89.00,111.5,NA,NA,26.5,32.5,12.28,NA,3.41,13,110.6%,NA,138.0,144.0
2004,"Jackson, Luke",SF-SG,78.00,212.0,24.5,0.080,80.50,103.0,NA,NA,26.5,36.0,11.10,NA,3.24,13,103.2%,NA,129.5,139.0
2004,"Jefferson, Al",PF-SF,80.50,263.0,28.5,0.105,86.50,110.0,NA,NA,28.5,30.0,13.08,NA,3.29,3,107.5%,NA,138.5,140.0
2004,"Johnson, Arthur",PF-C,79.00,262.0,29.5,0.163,87.00,109.0,NA,NA,26.5,28.5,11.81,NA,3.38,14,110.1%,NA,135.5,137.5
2004,"Koljevic, Ivan",PG,73.00,172.0,22.7,0.067,74.50,95.0,NA,NA,26.0,28.5,11.07,NA,3.28,4,102.1%,NA,121.0,123.5
2004,"Lamizana, Herve",SF-PF,79.50,210.0,23.4,0.067,85.50,107.0,NA,NA,NA,NA,NA,NA,NA,NA,107.5%,NA,NA,NA
2004,"Lishouk, Sergei",PF-SF,82.25,244.0,25.4,0.105,84.00,109.5,NA,NA,NA,NA,NA,NA,NA,NA,102.1%,NA,NA,NA
2004,"Livingston, Shaun",PG-SG,78.25,186.0,21.4,0.067,83.00,105.5,NA,NA,26.5,30.0,10.72,NA,3.23,NA,106.1%,NA,132.0,135.5
2004,"Lloreda, Jaime",PF,78.75,247.0,28.0,0.099,81.50,107.0,NA,NA,25.5,29.5,12.93,NA,3.23,6,103.5%,NA,132.5,136.5
2004,"Matthews, Bryant",SF-SG,77.75,206.0,24.0,0.067,84.50,105.5,NA,NA,29.0,34.5,11.08,NA,3.13,13,108.7%,NA,134.5,140.0
2004,"Melvin, Marcus",SF-PF,78.75,241.0,27.3,0.105,84.00,105.5,NA,NA,25.0,30.5,11.81,NA,3.33,11,106.7%,NA,130.5,136.0
2004,"Melzer, Rich",PF-SF,79.50,229.0,25.5,0.124,86.00,107.0,NA,NA,24.5,28.5,11.74,NA,3.39,8,108.2%,NA,131.5,135.5
2004,"Minard, Ricky",PG-SG,75.25,198.0,24.6,0.080,79.00,101.5,NA,NA,27.5,33.0,10.94,NA,3.10,13,105.0%,NA,129.0,134.5
2004,"Moore, James",PF-SF,78.50,198.0,22.6,0.080,84.50,107.0,NA,NA,28.5,32.5,11.01,NA,3.21,NA,107.6%,NA,135.5,139.5
2004,"Moore, Marcus",PG-SG,76.00,202.0,24.6,0.148,81.00,101.5,NA,NA,25.0,30.0,11.31,NA,3.34,NA,106.6%,NA,126.5,131.5
2004,"Morandais, Michel",SG-SF,75.75,205.0,25.1,0.086,83.50,102.0,NA,NA,30.5,33.5,11.45,NA,3.22,16,110.2%,NA,132.5,135.5
2004,"Nelson, Jameer",PG,71.00,199.0,27.8,0.080,74.50,95.0,NA,NA,28.5,33.5,10.95,NA,3.14,15,104.9%,NA,123.5,128.5
2004,"Nikagbatse, Misan",SG-PG,75.50,223.0,27.5,0.129,82.00,102.0,NA,NA,27.5,32.5,11.27,NA,3.32,11,108.6%,NA,129.5,134.5
2004,"Okafor, Emeka",C-PF,80.75,257.0,27.7,0.053,88.00,110.5,NA,NA,31.5,34.0,12.32,NA,3.15,22,109.0%,NA,142.0,144.5
2004,"Orr, Randall",PF-SF,81.00,193.0,20.7,0.067,82.50,107.5,NA,NA,26.5,33.0,11.18,NA,3.27,6,101.9%,NA,134.0,140.5
2004,"Page, Dylan",SF,79.50,239.0,26.6,0.123,79.00,105.0,NA,NA,26.0,30.0,10.99,NA,3.40,17,99.4%,NA,131.0,135.0
2004,"Paulding, Rickey",SG,74.75,210.0,26.4,0.053,81.50,101.5,NA,NA,30.0,36.0,11.14,NA,3.17,17,109.0%,NA,131.5,137.5
2004,"Pena, Kelvin",SG-PG,74.25,182.0,23.2,0.086,78.50,99.5,NA,NA,27.5,32.5,11.50,NA,3.24,1,105.7%,NA,127.0,132.0
2004,"Pickett, Tim",PG-SG,75.00,207.0,25.9,0.060,79.50,100.5,NA,NA,NA,NA,NA,NA,NA,NA,106.0%,NA,NA,NA
2004,"Quintero, Omar",PG,69.75,170.0,24.6,0.141,71.50,92.5,NA,NA,25.0,29.0,11.37,NA,3.25,2,102.5%,NA,117.5,121.5
2004,"Ramos, Peter",C,85.75,266.0,25.4,0.067,89.50,111.5,NA,NA,24.0,26.5,12.61,NA,3.60,2,104.4%,NA,135.5,138.0
2004,"Reiner, Jared",C-PF,82.00,246.0,25.7,0.129,84.50,109.0,NA,NA,22.0,26.0,12.65,NA,3.56,15,103.0%,NA,131.0,135.0
2004,"Roberts, Lawrence",PF,79.50,233.0,25.9,0.093,81.50,106.5,NA,NA,27.5,33.0,12.52,NA,3.30,18,102.5%,NA,134.0,139.5
2004,"Robinson, Bernard",SG-SF,77.25,208.0,24.5,0.060,82.00,102.0,NA,NA,28.5,34.5,10.91,NA,3.17,14,106.1%,NA,130.5,136.5
2004,"Robinson, Nate",PG,67.75,181.0,27.7,0.067,73.00,91.5,NA,NA,35.5,43.5,10.75,NA,2.96,13,107.7%,NA,127.0,135.0
2004,"Sanders, Aerick",PF,78.50,205.0,23.4,0.067,83.50,106.0,NA,NA,24.5,30.5,11.98,NA,3.37,9,106.4%,NA,130.5,136.5
2004,"Sato, Romain",SG,74.00,204.0,26.2,0.060,83.00,102.5,NA,NA,31.5,35.5,11.27,NA,3.18,8,112.2%,NA,134.0,138.0
2004,"Sekulic, Blagota",SF-PF,81.25,234.0,24.9,0.093,83.00,107.0,NA,NA,23.5,31.5,10.93,NA,3.39,8,102.2%,NA,130.5,138.5
2004,"Smith, J.R.",SG-SF,77.50,227.0,26.6,0.067,82.00,104.0,NA,NA,29.0,35.5,10.93,NA,3.21,5,105.8%,NA,133.0,139.5
2004,"Smith, Josh",SG-SF,79.00,221.0,24.9,0.067,84.00,106.5,NA,NA,32.5,39.5,11.43,NA,3.24,12,106.3%,NA,139.0,146.0
2004,"Snyder, Kirk",SG-SF,78.00,228.0,26.3,0.093,81.00,104.0,NA,NA,30.0,35.0,10.79,NA,3.13,19,103.8%,NA,134.0,139.0
2004,"Sow, Pape",PF-C,80.50,233.0,25.3,0.093,86.00,108.5,NA,NA,28.0,31.5,12.13,NA,3.27,18,106.8%,NA,136.5,140.0
2004,"Splitter, Tiago",C-PF,82.25,233.0,24.2,0.053,86.00,109.5,NA,NA,26.0,31.5,11.65,NA,3.38,8,104.6%,NA,135.5,141.0
2004,"Stepp, Blake",PG,NA,NA,NA,0.080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Timmerrmans, Tom",PF-C,82.50,272.0,28.1,0.152,83.00,107.5,NA,NA,23.0,26.5,13.13,NA,3.63,15,100.6%,NA,130.5,134.0
2004,"Tomas, Marko",SG-PG,78.50,198.0,22.6,0.093,79.00,103.5,NA,NA,32.0,31.5,11.80,NA,3.23,NA,100.6%,NA,135.5,135.0
2004,"Udrih, Beno",PG,74.50,199.0,25.2,0.093,76.50,98.0,NA,NA,NA,NA,NA,NA,NA,2,102.7%,NA,NA,NA
2004,"Vroman, Jackson",PF-C,81.25,226.0,24.1,0.067,84.00,105.5,NA,NA,29.5,33.5,10.75,NA,3.25,12,103.4%,NA,135.0,139.0
2004,"West, Delonte",PG-SG,73.50,183.0,23.8,0.067,78.00,99.5,NA,NA,30.0,35.0,11.20,NA,3.15,12,106.1%,NA,129.5,134.5
2004,"Wilkins, Damien",SG-SF,76.50,222.0,26.7,0.073,84.00,106.0,NA,NA,26.5,31.0,11.92,NA,3.15,15,109.8%,NA,132.5,137.0
2004,"Williams, Mike",SF,77.50,197.0,23.1,0.093,83.50,105.5,NA,NA,23.5,27.5,11.59,NA,3.42,NA,107.7%,NA,129.0,133.0
2004,"Williams, Nate",PF-SF,80.50,240.0,26.0,0.124,85.50,109.5,NA,NA,23.5,26.0,12.60,NA,3.35,1,106.2%,NA,133.0,135.5
2004,"Wright, Rashad",PG,72.50,190.0,25.4,0.080,82.00,98.5,NA,NA,28.5,32.5,11.15,NA,3.28,10,113.1%,NA,127.0,131.0
2003,"Anagonye, Aloysius",PF,78.75,257.0,29.1,0.105,86.50,106.0,NA,NA,31.0,34.5,12.93,NA,3.30,6,109.8%,NA,137.0,140.5
2003,"Anderson, Rick",SF-PF,80.25,216.0,23.6,0.099,83.00,106.5,NA,NA,26.0,30.5,11.23,NA,3.40,6,103.4%,NA,132.5,137.0
2003,"Anthony, Carmelo",SF,78.25,233.0,26.8,0.080,84.00,105.5,NA,NA,30.5,33.5,11.40,NA,3.15,7,107.3%,NA,136.0,139.0
2003,"Beasley, Jerome",SF-PF,81.00,237.0,25.4,0.099,84.50,107.0,NA,NA,27.0,32.0,11.36,NA,3.25,10,104.3%,NA,134.0,139.0
2003,"Bell, Troy",PG,72.25,178.0,24.0,0.053,77.00,97.5,NA,NA,34.5,41.0,10.89,NA,3.06,17,106.6%,NA,132.0,138.5
2003,"Blanchard, LaVell",SF,78.00,205.0,23.7,0.117,78.00,101.5,NA,NA,33.5,36.5,11.64,NA,3.38,12,100.0%,NA,135.0,138.0
2003,"Bogans, Keith",SG,76.25,213.0,25.8,0.080,81.25,101.0,NA,NA,29.5,35.0,11.43,NA,3.25,10,106.6%,NA,130.5,136.0
2003,"Bonner, Matt",PF-SF,80.50,242.0,26.3,0.136,80.75,105.5,NA,NA,27.0,32.0,11.52,NA,3.32,20,100.3%,NA,132.5,137.5
2003,"Bosh, Chris",PF,82.25,225.0,23.4,0.080,87.50,109.0,NA,NA,30.5,33.0,11.80,NA,3.30,9,106.4%,NA,139.5,142.0
2003,"Boyette, Jermaine",PG-SG,73.00,187.0,24.7,0.073,76.00,96.0,NA,NA,29.0,35.5,11.20,NA,3.07,14,104.1%,NA,125.0,131.5
2003,"Camara, Souleymane",PF-SF,81.75,211.0,22.2,0.099,86.25,109.0,NA,NA,28.5,34.5,11.51,NA,3.20,2,105.5%,NA,137.5,143.5
2003,"Carroll, Matt",SG-SF,77.00,207.0,24.5,0.067,78.50,98.5,NA,NA,29.0,33.5,11.11,NA,3.35,13,101.9%,NA,127.5,132.0
2003,"Collison, Nick",PF,80.75,255.0,27.5,0.170,85.50,108.0,NA,NA,28.0,33.0,11.62,NA,3.28,8,105.9%,NA,136.0,141.0
2003,"Cook, Brian",PF-SF,81.50,234.0,24.8,0.105,86.00,109.0,NA,NA,25.0,29.0,11.87,NA,3.45,6,105.5%,NA,134.0,138.0
2003,"Cornette, Joel",PF-SF,80.25,239.0,26.1,0.129,81.25,105.5,NA,NA,26.0,32.5,11.27,NA,3.14,13,101.2%,NA,131.5,138.0
2003,"Daniels, Marquis",SG-PG,77.25,198.0,23.3,0.040,82.00,103.5,NA,NA,30.5,35.0,11.62,NA,3.25,6,106.1%,NA,134.0,138.5
2003,"Djuric, Aleksander",C-PF,82.00,253.0,26.5,0.163,84.00,108.0,NA,NA,23.5,27.5,11.97,NA,3.65,3,102.4%,NA,131.5,135.5
2003,"Douglas, Ruben",SG,75.50,193.0,23.8,0.060,79.25,100.5,NA,NA,28.5,35.0,11.95,NA,3.27,9,105.0%,NA,129.0,135.5
2003,"Dupree, Ronald",SF-SG,78.00,209.0,24.1,0.067,80.25,101.0,NA,NA,37.5,41.5,11.09,NA,3.23,11,102.9%,NA,138.5,142.5
2003,"English, Carl",SG-PG,76.00,201.0,24.5,0.080,77.25,98.5,NA,NA,28.0,34.0,11.77,NA,3.32,11,101.6%,NA,126.5,132.5
2003,"Ere, Ebi",SG,75.50,210.0,25.9,0.141,82.50,102.0,NA,NA,29.5,33.5,11.38,NA,3.16,NA,109.3%,NA,131.5,135.5
2003,"Estill, Marquis",PF-C,80.50,257.0,27.9,0.117,88.00,108.0,NA,NA,30.0,36.0,12.92,NA,3.31,7,109.3%,NA,138.0,144.0
2003,"Ford, T.J.",PG,71.00,162.0,22.6,0.067,71.50,93.5,NA,NA,32.5,39.5,11.45,NA,3.20,0,100.7%,NA,126.0,133.0
2003,"Gardner, Jason",PG,69.75,194.0,28.0,0.093,73.00,92.0,NA,NA,30.5,35.0,10.62,NA,3.17,10,104.7%,NA,122.5,127.0
2003,"Green, Willie",SG-PG,74.50,201.0,25.5,0.080,79.25,100.0,NA,NA,28.5,28.5,11.86,NA,3.19,13,106.4%,NA,128.5,128.5
2003,"Hamilton, Justin",PG-SG,75.00,217.0,27.1,0.080,83.00,103.0,NA,NA,30.0,37.5,11.18,NA,3.18,17,110.7%,NA,133.0,140.5
2003,"Hansen, Travis",SG,76.50,200.0,24.0,0.060,78.50,100.5,NA,NA,31.5,35.0,10.72,NA,3.18,16,102.6%,NA,132.0,135.5
2003,"Harvey, Trevor",C-PF,81.50,245.0,25.9,0.105,85.00,109.5,NA,NA,29.5,32.0,11.85,NA,3.32,11,104.3%,NA,139.0,141.5
2003,"Hatten, Marcus",PG,72.75,163.0,21.7,0.040,78.25,98.0,NA,NA,29.5,37.5,11.50,NA,3.15,7,107.6%,NA,127.5,135.5
2003,"Hinrich, Kirk",PG-SG,74.75,186.0,23.4,0.053,78.00,98.5,NA,NA,29.0,33.5,10.98,NA,3.10,10,104.3%,NA,127.5,132.0
2003,"Holman, Jerry",PF,80.75,232.0,25.0,0.060,87.25,109.5,NA,NA,33.0,37.5,11.54,NA,3.24,11,108.0%,NA,142.5,147.0
2003,"Hoskin, Sam",PF,79.25,261.0,29.2,NA,82.75,107.5,NA,NA,NA,NA,NA,NA,NA,24,104.4%,NA,NA,NA
2003,"Howard, Josh",SF-SG,77.25,202.0,23.8,0.060,86.00,105.5,NA,NA,33.0,36.5,10.89,NA,3.09,4,111.3%,NA,138.5,142.0
2003,"Hunter, Brandon",PF,78.50,266.0,30.3,0.080,86.75,105.5,NA,NA,32.5,35.0,11.13,NA,3.21,25,110.5%,NA,138.0,140.5
2003,"Ibrahim, Sani",C-PF,80.50,229.0,24.8,0.093,85.00,109.5,NA,NA,26.0,30.5,13.02,NA,3.40,12,105.6%,NA,135.5,140.0
2003,"Ignerski, Michael",PF-SF,81.50,232.0,24.6,0.105,82.75,107.0,NA,NA,26.5,33.0,11.21,NA,3.13,10,101.5%,NA,133.5,140.0
2003,"Jackson, Robert",PF-C,79.75,254.0,28.1,0.159,84.00,107.5,NA,NA,23.5,26.0,11.26,NA,3.25,15,105.3%,NA,131.0,133.5
2003,"James, LeBron",SF-SG,79.25,245.0,27.4,0.067,84.25,106.3,NA,NA,NA,NA,NA,NA,NA,NA,106.3%,NA,NA,NA
2003,"Johnsen, Britton",SF-PF,82.00,212.0,22.2,0.073,82.75,107.5,NA,NA,26.5,32.5,10.67,NA,3.08,13,100.9%,NA,134.0,140.0
2003,"Jones, Dahntay",SG-SF,76.75,214.0,25.5,0.026,81.00,102.5,NA,NA,30.0,39.5,10.91,NA,3.11,NA,105.5%,NA,132.5,142.0
2003,"Jones, James",SF,79.25,218.0,24.4,0.067,86.50,107.5,NA,NA,30.5,33.0,11.18,NA,3.19,9,109.1%,NA,138.0,140.5
2003,"Kaman, Chris",C-PF,83.50,252.0,25.4,0.163,83.75,110.5,NA,NA,23.5,30.5,11.33,NA,3.37,15,100.3%,NA,134.0,141.0
2003,"Kapono, Jason",SG-SF,78.50,215.0,24.5,0.117,78.50,102.0,NA,NA,23.5,30.0,11.04,NA,3.38,8,100.0%,NA,125.5,132.0
2003,"Keep, Jason",C-PF,81.75,270.0,28.4,0.086,84.50,106.5,NA,NA,29.5,34.0,11.18,NA,3.30,27,103.4%,NA,136.0,140.5
2003,"King, Bernard",SG-PG,75.75,200.0,24.5,0.129,77.50,98.5,NA,NA,28.0,33.5,11.37,NA,3.18,11,102.3%,NA,126.5,132.0
2003,"Knight, Brandin",PG,71.75,190.0,25.9,0.105,78.00,95.5,NA,NA,NA,NA,NA,NA,NA,6,108.7%,NA,NA,NA
2003,"Korver, Kyle",SF,78.25,211.0,24.2,0.067,81.50,102.5,NA,NA,25.5,31.5,11.42,NA,3.47,13,104.2%,NA,128.0,134.0
2003,"Lang, James",C-PF,80.25,316.0,34.5,0.214,90.25,110.0,NA,NA,24.5,32.0,14.01,NA,3.55,8,112.5%,NA,134.5,142.0
2003,"Little, Donald",PF-C,81.50,229.0,24.2,0.073,87.00,97.0,NA,NA,33.0,37.0,11.18,NA,3.20,18,106.7%,NA,130.0,134.0
2003,"Marcus, Chris",C,84.00,334.0,33.3,0.231,92.00,114.0,NA,NA,NA,NA,NA,NA,NA,12,109.5%,NA,NA,NA
2003,"Massie, Chris",PF-C,78.50,259.0,29.5,0.148,85.00,106.5,NA,NA,26.5,33.0,12.48,NA,3.22,13,108.3%,NA,133.0,139.5
2003,"McDonald, Will",C-PF,81.50,258.0,27.3,0.136,87.50,109.5,NA,NA,25.0,32.5,11.83,NA,3.42,17,107.4%,NA,134.5,142.0
2003,"Milicic, Darko",PF,83.50,250.0,25.2,0.080,89.00,111.5,NA,NA,26.5,32.5,11.30,NA,3.36,13,106.6%,NA,138.0,144.0
2003,"Newton, Jeff",PF,80.00,199.0,21.9,0.053,85.00,106.0,NA,NA,27.5,34.0,11.18,NA,3.23,9,106.3%,NA,133.5,140.0
